,Name,Descriptio,Area,Population,pop,area,pop_den,pop_den_weighted,pop_weighted,prob,Inf_pop day 0,Inf_pop day 1,Inf_pop day 2,Inf_pop day 3,Inf_pop day 4,Inf_pop day 5,Inf_pop day 6,Inf_pop day 7,Inf_pop day 8,Inf_pop day 9,Inf_pop day 10,Inf_pop day 11,Inf_pop day 12,Inf_pop day 13,Inf_pop day 14,Inf_pop day 15,Inf_pop day 16,Inf_pop day 17,Inf_pop day 18,Inf_pop day 19
165,One Tree Hill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",River Valley,1840,1840,345346,0.00532798989998436,0.532798989998436,18,0.09,0,0,0,0,0,0,0,0,1,2,5,9,14,19,24,32,42,53,64,75
166,Selegie,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,270,270,50296,0.0053682201367902,0.53682201367902,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Monk's Hill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Newton,980,980,174041,0.00563085709689096,0.563085709689096,10,0.09,0,0,0,0,0,0,0,2,6,11,16,21,28,35,42,49,56,63,70,77
168,Mount Emily,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,1110,1110,196620,0.00564540738480317,0.564540738480317,11,0.09,0,0,0,0,0,0,0,0,1,3,5,7,10,13,16,19,22,25,28,31
169,Seletar Hills,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Serangoon,13580,13580,2362167,0.00574895847753355,0.574895847753355,136,0.09,0,0,0,0,0,0,0,0,132,268,404,540,676,812,948,1084,1220,1356,1492,1628
170,Punggol Town Centre,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Punggol,7390,7390,1281461,0.00576685517545988,0.576685517545989,74,0.09,0,0,0,0,0,0,0,0,25,99,173,247,321,395,469,543,617,691,765,839
171,Mountbatten,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Marine Parade,10210,10210,1736774,0.00587871536538433,0.587871536538433,102,0.09,0,0,0,56,152,252,353,454,555,656,757,858,959,1060,1161,1262,1363,1464,1565,1666
172,North Coast,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Woodlands,14610,14610,2483922,0.00588182720713452,0.588182720713452,146,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
173,Teban Gardens,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong East,19080,19080,3230837,0.00590559040892499,0.590559040892499,191,0.09,0,0,0,0,0,0,0,0,0,0,1,8,29,130,309,498,689,880,1071,1262
174,Moulmein,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Novena,8470,8470,1365660,0.00620212937334329,0.620212937334329,85,0.09,0,0,0,0,0,27,105,189,273,357,441,525,609,693,777,861,945,1029,1113,1197
175,Siglap,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bedok,6930,6930,1112663,0.00622830093208815,0.622830093208815,69,0.09,0,9,72,141,210,279,348,417,486,555,624,693,762,831,900,969,1038,1107,1176,1245
176,Joo Seng,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,6720,6720,1071445,0.00627190383080793,0.627190383080793,67,0.09,0,0,0,0,53,119,186,253,320,387,454,521,588,655,722,789,856,923,990,1057
177,Sunset Way,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Clementi,6290,6290,977714,0.00643337417690654,0.643337417690654,63,0.09,0,0,0,0,0,0,0,0,0,0,0,2,25,75,138,201,264,327,390,453
178,Leonie Hill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",River Valley,2450,2450,373462,0.00656023906046666,0.656023906046666,24,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,8,21,38,57,78,99,120
179,Oxley,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",River Valley,1380,1380,202756,0.00680621042040679,0.680621042040679,14,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,20,27,35
180,Kampong Ubi,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Geylang,13210,13210,1903463,0.00693998254759877,0.693998254759877,132,0.09,0,0,32,146,278,410,542,674,806,938,1070,1202,1334,1466,1598,1730,1862,1994,2126,2258
181,Lorong Chuan,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Serangoon,8390,8390,1196061,0.00701469239445145,0.701469239445145,84,0.12,0,0,0,0,0,0,0,69,153,237,321,405,489,573,657,741,825,909,993,1077
182,Cairnhill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Newton,3330,3330,458586,0.00726145150527927,0.726145150527927,33,0.12,0,0,0,0,0,0,15,37,61,86,114,142,171,201,231,261,291,321,351,381
183,Khatib,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Yishun,10850,10850,1452268,0.00747107283228715,0.747107283228715,108,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
184,Sembawang Hills,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,6890,6890,906600,0.00759982351643503,0.759982351643503,69,0.12,0,0,0,0,0,0,0,0,4,56,121,188,257,326,395,464,533,602,671,740
185,Bukit Batok South,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Batok,13940,13940,1830935,0.00761359633192877,0.761359633192877,139,0.12,0,0,0,0,0,0,0,0,0,0,2,15,72,195,334,473,612,751,890,1029
186,Frankel,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bedok,33570,33570,4355185,0.00770805373365311,0.770805373365311,336,0.12,0,72,404,740,1076,1412,1748,2084,2420,2756,3092,3428,3764,4100,4436,4772,5108,5444,5780,6116
187,Upper Thomson,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bishan,30340,30340,3912475,0.00775468213854402,0.775468213854402,303,0.12,0,0,0,0,0,0,0,11,185,486,789,1092,1395,1698,2001,2304,2607,2910,3213,3516
188,Anak Bukit,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Timah,21990,21990,2805749,0.00783747940389536,0.783747940389536,220,0.12,0,0,0,0,0,0,0,0,0,2,11,42,131,329,549,769,989,1209,1429,1649
189,West Coast,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Clementi,5890,5890,732350,0.00804260258073326,0.804260258073326,59,0.12,0,0,0,0,0,0,0,0,0,0,0,2,11,48,102,159,217,275,333,391
190,Tai Seng,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Hougang,14700,14700,1820104,0.00807646156483366,0.807646156483366,147,0.12,0,0,0,0,58,181,322,469,616,763,910,1057,1204,1351,1498,1645,1792,1939,2086,2233
191,Bugis,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Downtown Core,2330,2330,283960,0.00820538103958304,0.820538103958304,23,0.12,0,0,0,0,0,1,9,19,32,46,60,75,91,108,125,142,159,176,193,210
192,Farrer Court,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Timah,4680,4680,566309,0.00826403959675725,0.826403959675725,47,0.12,0,0,0,0,0,0,0,0,0,1,8,26,51,81,117,155,194,235,276,319
193,Bencoolen,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,1460,1460,172970,0.00844077007573568,0.844077007573568,15,0.12,0,0,0,0,0,0,1,3,6,11,16,21,26,32,38,44,50,57,64,71
194,Institution Hill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",River Valley,3380,3380,397867,0.00849530119361495,0.849530119361495,34,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,37,62,90,119,150
195,Ulu Pandan,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Timah,10730,10730,1245084,0.0086178924474172,0.86178924474172,107,0.12,0,0,0,0,0,0,0,0,0,0,3,11,38,119,225,331,438,545,652,759
196,Katong,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Marine Parade,9620,9620,1093568,0.00879689237431966,0.879689237431966,96,0.12,0,0,17,107,203,299,395,491,587,683,779,875,971,1067,1163,1259,1355,1451,1547,1643
197,Hillview,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Batok,18220,18220,2017498,0.00903098788697684,0.903098788697684,182,0.12,0,0,0,0,0,0,0,0,0,0,1,12,63,217,399,581,763,945,1127,1309
198,Dover,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,13200,13200,1405399,0.00939235049975132,0.939235049975132,132,0.12,0,0,0,0,0,0,0,0,0,0,1,9,47,158,289,421,553,685,817,949
199,Victoria,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,2060,2060,217145,0.00948674848603468,0.948674848603468,21,0.12,0,0,0,0,0,0,1,4,9,15,24,35,46,57,68,79,90,101,112,123
200,Margaret Drive,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,10520,10520,1040335,0.0101121273435961,1.01121273435961,105,0.12,0,0,0,0,0,0,0,0,0,1,3,11,40,115,215,319,424,529,634,739
201,Bedok Reservoir,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bedok,25400,25400,2411469,0.0105329987654828,1.05329987654828,254,0.12,2,143,397,651,905,1159,1413,1667,1921,2175,2429,2683,2937,3191,3445,3699,3953,4207,4461,4715
202,Hougang Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Hougang,4830,4830,447701,0.010788450327339,1.0788450327339,48,0.12,0,0,0,0,0,0,0,24,72,120,168,216,264,312,360,408,456,504,552,600
203,Telok Blangah Drive,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,16000,16000,1474484,0.0108512537267275,1.08512537267275,160,0.12,0,0,0,0,0,0,0,0,0,0,0,0,9,57,176,330,489,648,807,966
204,Kampong Java,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Kallang,11260,11260,1036103,0.0108676453981892,1.08676453981892,113,0.12,0,0,0,0,0,58,167,279,392,505,618,731,844,957,1070,1183,1296,1409,1522,1635
205,Admiralty,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sembawang,14410,14410,1278690,0.0112693459712675,1.12693459712675,144,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14
206,Crawford,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Kallang,9740,9740,862346,0.0112947703126123,1.12947703126123,97,0.12,0,0,0,0,47,128,222,318,415,512,609,706,803,900,997,1094,1191,1288,1385,1482
207,Depot Road,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,5200,5200,448481,0.0115946940896047,1.15946940896047,52,0.12,0,0,0,0,0,0,0,0,0,0,0,0,5,23,67,118,169,221,273,325
208,China Square,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Outram,1590,1590,134804,0.0117949022284205,1.17949022284205,16,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,17,28,40,53,67
209,Guilin,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Batok,13130,13130,1099736,0.011939229051336,1.1939229051336,131,0.12,0,0,0,0,0,0,0,0,0,0,0,3,38,151,282,413,544,675,806,937
210,Farrer Park,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,3130,3130,251237,0.0124583560542436,1.24583560542436,31,0.12,0,0,0,0,0,9,28,56,86,117,148,179,210,241,272,303,334,365,396,427
211,Toa Payoh West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,13360,13360,1049641,0.0127281613427829,1.27281613427829,134,0.12,0,0,0,0,0,0,111,244,378,512,646,780,914,1048,1182,1316,1450,1584,1718,1852
212,Geylang East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Geylang,33380,33380,2613927,0.0127700582303943,1.27700582303943,334,0.12,0,0,134,467,801,1135,1469,1803,2137,2471,2805,3139,3473,3807,4141,4475,4809,5143,5477,5811
213,Serangoon Garden,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Serangoon,39180,39180,3063988,0.012787256346957,1.2787256346957,392,0.12,0,0,0,0,0,0,152,541,933,1325,1717,2109,2501,2893,3285,3677,4069,4461,4853,5245
214,Kovan,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Hougang,25640,25640,1974936,0.0129826991862015,1.29826991862015,256,0.12,0,0,0,0,0,0,130,386,642,898,1154,1410,1666,1922,2178,2434,2690,2946,3202,3458
215,Lavender,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Kallang,10320,10320,768153,0.0134348235312496,1.34348235312496,103,0.12,0,0,0,0,0,52,149,249,350,452,555,658,761,864,967,1070,1173,1276,1379,1482
216,Keat Hong,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Choa Chu Kang,15660,15660,1159262,0.0135085942608315,1.35085942608315,157,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,29,162,319,476,633,790,947
217,Flora Drive,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Pasir Ris,12950,12950,957759,0.0135211467603019,1.35211467603019,130,0.12,4,55,185,315,445,575,705,835,965,1095,1225,1355,1485,1615,1745,1875,2005,2135,2265,2395
218,Little India,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,3850,3850,282063,0.0136494329281047,1.36494329281047,38,0.12,0,0,0,0,0,0,16,43,74,105,140,176,212,248,284,320,356,392,428,464
219,Aljunied,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Geylang,41710,41710,2999347,0.0139063602844219,1.39063602844219,417,0.12,0,0,0,320,737,1154,1571,1988,2405,2822,3239,3656,4073,4490,4907,5324,5741,6158,6575,6992
220,Everton Park,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,9010,9010,643672,0.0139978125504916,1.39978125504916,90,0.12,0,0,0,0,0,0,0,0,0,0,0,0,5,28,78,157,242,330,418,506
221,Kaki Bukit,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bedok,40820,40820,2858265,0.0142813909836912,1.42813909836912,408,0.12,0,76,483,891,1299,1707,2115,2523,2931,3339,3747,4155,4563,4971,5379,5787,6195,6603,7011,7419
